learnable	normalized	partOfSpeech	source
skié	skie	verb	Duolingo
skient	skient	verb	Duolingo
skier	skier	verb	Duolingo
skiez	skiez	verb	Duolingo
sncf	sncf	noun	Duolingo
snowboard	snowboard	noun	Duolingo
société	societe	noun	Duolingo
sociétés	societes	noun	Duolingo
soda	soda	noun	Duolingo
sodas	sodas	noun	Duolingo
sœur	soeur	noun	Duolingo
sœurs	soeurs	noun	Duolingo
soi	soi	pronoun	Duolingo
soient	soient	verb	Duolingo
soif	soif	noun	Duolingo
soin	soin	noun	Duolingo
soins	soins	noun	Duolingo
soir	soir	noun	Duolingo
soirée	soiree	noun	Duolingo
sois	sois	verb	Duolingo
soit	soit	conjunction	Duolingo
soit	soit	verb	Duolingo
soixante	soixante	numeral	Duolingo
soixante-dix	soixante-dix		Duolingo
soixante-dix	soixante-dix	numeral	Duolingo
soixante-douze	soixante-douze		Duolingo
soixante-et-onze	soixante-et-onze		Duolingo
soixante-et-une	soixante-et-une		Duolingo
sol	sol	noun	Duolingo
soldat	soldat	noun	Duolingo
soldats	soldats	noun	Duolingo
soleil	soleil	noun	Duolingo
solide	solide	adjective	Duolingo
solution	solution	noun	Duolingo
solutions	solutions	noun	Duolingo
sombre	sombre	adjective	Duolingo
sombres	sombres	adjective	Duolingo
somme	somme	noun	Duolingo
sommeil	sommeil	noun	Duolingo
sommes	sommes	verb	Duolingo
sommet	sommet	noun	Duolingo
son	son	determiner	Duolingo
sont	sont	verb	Duolingo
sont à	sont a		Duolingo
sont-elles	sont-elles		Duolingo
sont-ils	sont-ils		Duolingo
sophie	sophie	proper noun	Duolingo
sors	sors		Duolingo
sors	sors	verb	Duolingo
sort	sort		Duolingo
sort	sort	verb	Duolingo
sortaient	sortaient	verb	Duolingo
sortant	sortant	verb	Duolingo
sortent	sortent		Duolingo
sortent	sortent	verb	Duolingo
sortez	sortez		Duolingo
sortez	sortez	verb	Duolingo
sortie	sortie	noun	Duolingo
sortiez	sortiez	verb	Duolingo
sortions	sortions	verb	Duolingo
sortir	sortir		Duolingo
sortir	sortir	verb	Duolingo
sortons	sortons		Duolingo
sortons	sortons	verb	Duolingo
souffrir	souffrir	verb	Duolingo
souhaite	souhaite	verb	Duolingo
souhaitent	souhaitent	verb	Duolingo
souhaiter	souhaiter	verb	Duolingo
souhaitez	souhaitez	verb	Duolingo
souhaits	souhaits	noun	Duolingo
souligner	souligner	verb	Duolingo
soupe	soupe	noun	Duolingo
source	source	noun	Duolingo
sources	sources	noun	Duolingo
sourire	sourire	noun	Duolingo
sourire	sourire	verb	Duolingo
souris	souris		Duolingo
souris	souris	noun	Duolingo
sous	sous	preposition	Duolingo
sous la pluie	sous la pluie		Duolingo
sous-marin	sous-marin		Duolingo
soutenir	soutenir	verb	Duolingo
souvenez	souvenez		Duolingo
souvenez	souvenez	verb	Duolingo
souvenir	souvenir		Duolingo
souvenir	souvenir	verb	Duolingo
souvenirs	souvenirs	noun	Duolingo
souvenons	souvenons		Duolingo
souvenons	souvenons	verb	Duolingo
souvent	souvent	adverb	Duolingo
souviennent	souviennent		Duolingo
souviens	souviens		Duolingo
soyez	soyez	verb	Duolingo
soyons	soyons	verb	Duolingo
spécial	special	adjective	Duolingo
spéciale	speciale	adjective	Duolingo
spécialement	specialement	adverb	Duolingo
spéciales	speciales	adjective	Duolingo
spéciaux	speciaux	adjective	Duolingo
spectacle	spectacle	noun	Duolingo
spectacles	spectacles	noun	Duolingo
sport	sport	noun	Duolingo
sportif	sportif	adjective	Duolingo
sportifs	sportifs	adjective	Duolingo
sports	sports	noun	Duolingo
stade	stade	noun	Duolingo
stades	stades	noun	Duolingo
star	star	noun	Duolingo
stars	stars	noun	Duolingo
stations	stations	noun	Duolingo
stratégies	strategies	noun	Duolingo
stress	stress	noun	Duolingo
stylo	stylo	noun	Duolingo
stylos	stylos	noun	Duolingo
subir	subir	verb	Duolingo
succès	succes	noun	Duolingo
sucre	sucre	noun	Duolingo
sucrée	sucree	adjective	Duolingo
sucrés	sucres	adjective	Duolingo
sud	sud		Duolingo
sud	sud	noun	Duolingo
sud-est	sud-est		Duolingo
sud-ouest	sud-ouest		Duolingo
suède	suede	proper noun	Duolingo
suffi	suffi	verb	Duolingo
suffisamment	suffisamment	adverb	Duolingo
suffisant	suffisant	adjective	Duolingo
suffisantes	suffisantes	adjective	Duolingo
suis	suis	verb	Duolingo
suisse	suisse	proper noun	Duolingo
suisses	suisses	adjective	Duolingo
suit	suit	verb	Duolingo
suite	suite	noun	Duolingo
suivante	suivante	adjective	Duolingo
suivantes	suivantes	adjective	Duolingo
suivants	suivants	adjective	Duolingo
suivent	suivent	verb	Duolingo
suivre	suivre	verb	Duolingo
sujet	sujet	noun	Duolingo
sujets	sujets	noun	Duolingo
super	super	adjective	Duolingo
supérieur	superieur	adjective	Duolingo
supérieure	superieure	adjective	Duolingo
supérieurs	superieurs	adjective	Duolingo
supermarché	supermarche	noun	Duolingo
supermarchés	supermarches	noun	Duolingo
supporter	supporter	noun	Duolingo
supporter	supporter	verb	Duolingo
suppose	suppose	verb	Duolingo
sûr	sur	adjective	Duolingo
sur	sur	preposition	Duolingo
sur l'avenue	sur l'avenue		Duolingo
sur pause	sur pause		Duolingo
sûre	sure	adjective	Duolingo
sûrement	surement	adverb	Duolingo
surfer	surfer	verb	Duolingo
surprise	surprise	noun	Duolingo
surprises	surprises	noun	Duolingo
sûrs	surs	adjective	Duolingo
surtout	surtout	adverb	Duolingo
sushi	sushi	noun	Duolingo
sushis	sushis	noun	Duolingo
sweat-shirt	sweat-shirt		Duolingo
sympa	sympa	adjective	Duolingo
sympathique	sympathique	adjective	Duolingo
synagogue	synagogue	noun	Duolingo
synagogues	synagogues	noun	Duolingo
syndicat	syndicat	noun	Duolingo
syndicats	syndicats	noun	Duolingo
système	systeme	noun	Duolingo
systèmes	systemes	noun	Duolingo
t	t	noun	Duolingo
t-shirt	t-shirt		Duolingo
t-shirts	t-shirts		Duolingo
t'	t'		Duolingo
t'	t'	pronoun	Duolingo
t'ai	t'ai		Duolingo
t'appelle	t'appelle		Duolingo
t'en	t'en		Duolingo
ta	ta	determiner	Duolingo
ta place	ta place		Duolingo
table	table	noun	Duolingo
tableau	tableau		Duolingo
tableau	tableau	noun	Duolingo
tableaux	tableaux	noun	Duolingo
tables	tables	noun	Duolingo
taille	taille		Duolingo
taille	taille	noun	Duolingo
taille unique	taille unique		Duolingo
tais	tais	verb	Duolingo
tant	tant	adverb	Duolingo
tante	tante	noun	Duolingo
tapis	tapis	noun	Duolingo
tard	tard	adjective	Duolingo
tard	tard	adverb	Duolingo
tas	tas	noun	Duolingo
tasse	tasse	noun	Duolingo
tasses	tasses		Duolingo
tasses	tasses	noun	Duolingo
tatouer	tatouer	verb	Duolingo
taux	taux	noun	Duolingo
taxi	taxi	noun	Duolingo
taxis	taxis	noun	Duolingo
te	te	pronoun	Duolingo
technique	technique	adjective	Duolingo
techniques	techniques	adjective	Duolingo
technologie	technologie	noun	Duolingo
tel	tel	adjective	Duolingo
télé	tele	noun	Duolingo
téléchargé	telecharge	verb	Duolingo
télécharger	telecharger	verb	Duolingo
téléchargez	telechargez	verb	Duolingo
téléphone	telephone	noun	Duolingo
téléphoner	telephoner	verb	Duolingo
téléphones	telephones	noun	Duolingo
télévision	television	noun	Duolingo
telle	telle	adjective	Duolingo
telle chose	telle chose		Duolingo
tellement	tellement	adverb	Duolingo
témoin	temoin	noun	Duolingo
température	temperature	noun	Duolingo
tempête	tempete	noun	Duolingo
temple	temple	noun	Duolingo
temps	temps	noun	Duolingo
tenir	tenir	verb	Duolingo
tennis	tennis	noun	Duolingo
tenons	tenons	verb	Duolingo
terme	terme	noun	Duolingo
termes	termes	noun	Duolingo
termine	termine	verb	Duolingo
terminer	terminer	verb	Duolingo
terrasse	terrasse	noun	Duolingo
terre	terre	noun	Duolingo
terrible	terrible	adjective	Duolingo
terriblement	terriblement	adverb	Duolingo
territoire	territoire	noun	Duolingo
tes	tes	determiner	Duolingo
tête	tete	noun	Duolingo
têtes	tetes	noun	Duolingo
texte	texte	noun	Duolingo
textes	textes	noun	Duolingo
tgv	tgv	noun	Duolingo
thaïlande	thailande	proper noun	Duolingo
thé	the	noun	Duolingo
théâtre	theatre	noun	Duolingo
thème	theme	noun	Duolingo
théorie	theorie	noun	Duolingo
ticket	ticket		Duolingo
ticket	ticket	noun	Duolingo
tickets	tickets	noun	Duolingo
tien	tien	pronoun	Duolingo
tienne	tienne	pronoun	Duolingo
tiens	tiens	verb	Duolingo
tient	tient	verb	Duolingo
tiers	tiers	noun	Duolingo
tigre	tigre	noun	Duolingo
timbre	timbre	noun	Duolingo
timide	timide	adjective	Duolingo
timides	timides	adjective	Duolingo
tire	tire	verb	Duolingo
tirer	tirer	verb	Duolingo
tiroir	tiroir	noun	Duolingo
tiroirs	tiroirs	noun	Duolingo
titre	titre	noun	Duolingo
toi	toi	pronoun	Duolingo
toi-même	toi-meme		Duolingo
toilettes	toilettes	noun	Duolingo
toit	toit	noun	Duolingo
toits	toits	noun	Duolingo
tomate	tomate	noun	Duolingo
tomates	tomates	noun	Duolingo
tombe	tombe	verb	Duolingo
tombent	tombent	verb	Duolingo
tomber	tomber	verb	Duolingo
tombés	tombes	verb	Duolingo
ton	ton	determiner	Duolingo
tondre	tondre	verb	Duolingo
tonne	tonne	noun	Duolingo
tonnes	tonnes	noun	Duolingo
tort	tort	noun	Duolingo
tortue	tortue	noun	Duolingo
tôt	tot	adverb	Duolingo
total	total	adjective	Duolingo
total	total	noun	Duolingo
totale	totale	adjective	Duolingo
totalement	totalement	adverb	Duolingo
toucher	toucher	verb	Duolingo
toujours	toujours		Duolingo
toujours	toujours	adverb	Duolingo
tour	tour	noun	Duolingo
tour de france	tour de france		Duolingo
tour eiffel	tour eiffel		Duolingo
tourisme	tourisme	noun	Duolingo
touriste	touriste	noun	Duolingo
touristes	touristes	noun	Duolingo
touristiques	touristiques	adjective	Duolingo
tourné	tourne	verb	Duolingo
tournent	tournent	verb	Duolingo
tourner	tourner	verb	Duolingo
tournes	tournes	verb	Duolingo
tournez	tournez	verb	Duolingo
tournons	tournons	verb	Duolingo
tours	tours	noun	Duolingo
tous	tous	determiner	Duolingo
tous les jours	tous les jours		Duolingo
toussaint	toussaint	noun	Duolingo
tout	tout	adverb	Duolingo
tout	tout	determiner	Duolingo
tout	tout	pronoun	Duolingo
tout à coup	tout a coup		Duolingo
tout à fait	tout a fait		Duolingo
tout à l'heure	tout a l'heure		Duolingo
tout ce	tout ce		Duolingo
tout ce dont	tout ce dont		Duolingo
tout ce qui	tout ce qui		Duolingo
tout compte fait	tout compte fait	conjunction	Duolingo
tout de suite	tout de suite		Duolingo
tout droit	tout droit		Duolingo
tout le monde	tout le monde		Duolingo
tout neuf	tout neuf		Duolingo
tout petit	tout petit		Duolingo
tout seul	tout seul		Duolingo
tout va bien	tout va bien		Duolingo
toute	toute	determiner	Duolingo
toute la journée	toute la journee		Duolingo
toute neuve	toute neuve		Duolingo
toute seule	toute seule		Duolingo
toutefois	toutefois	adverb	Duolingo
toutes	toutes	determiner	Duolingo
toutes les deux	toutes les deux		Duolingo
tradition	tradition	noun	Duolingo
traduction	traduction	noun	Duolingo
traduire	traduire	verb	Duolingo
traduisent	traduisent	verb	Duolingo
trafic	trafic	noun	Duolingo
train	train	noun	Duolingo
trains	trains	noun	Duolingo
traitement	traitement	noun	Duolingo
traiter	traiter	verb	Duolingo
trajet	trajet	noun	Duolingo
tram	tram	noun	Duolingo
tranche	tranche	noun	Duolingo
tranches	tranches	noun	Duolingo
tranquille	tranquille	adjective	Duolingo
tranquilles	tranquilles	adjective	Duolingo
transformer	transformer	verb	Duolingo
transport	transport	noun	Duolingo
travail	travail	noun	Duolingo
travaillais	travaillais	verb	Duolingo
travaillait	travaillait	verb	Duolingo
travaillant	travaillant	verb	Duolingo
travaillé	travaille	verb	Duolingo
travaillent	travaillent		Duolingo
travaillent	travaillent	verb	Duolingo
travaillent-elles	travaillent-elles		Duolingo
travailler	travailler		Duolingo
travailler	travailler	verb	Duolingo
travailleras	travailleras	verb	Duolingo
travailles	travailles	verb	Duolingo
travailles-tu	travailles-tu		Duolingo
travaillez	travaillez		Duolingo
travaillez	travaillez	verb	Duolingo
travaillez-vous	travaillez-vous		Duolingo
travaillons	travaillons	verb	Duolingo
travaux	travaux	noun	Duolingo
traversent	traversent	verb	Duolingo
traverser	traverser	verb	Duolingo
traversons	traversons	verb	Duolingo
treize	treize	numeral	Duolingo
trente	trente	numeral	Duolingo
trente-deux	trente-deux		Duolingo
très	tres	adverb	Duolingo
trésor	tresor	noun	Duolingo
tribunal	tribunal	noun	Duolingo
triste	triste	adjective	Duolingo
tristes	tristes	adjective	Duolingo
trois	trois	numeral	Duolingo
troisième	troisieme	adjective	Duolingo
trop	trop		Duolingo
trop	trop	adverb	Duolingo
trop de	trop de		Duolingo
trou	trou	noun	Duolingo
trousse	trousse	noun	Duolingo
trousses	trousses	noun	Duolingo
trouvais	trouvais	verb	Duolingo
trouvait	trouvait	verb	Duolingo
trouvé	trouve	verb	Duolingo
trouvent	trouvent	verb	Duolingo
trouver	trouver	verb	Duolingo
trouvions	trouvions	verb	Duolingo
trouvons	trouvons	verb	Duolingo
truc	truc	noun	Duolingo
tu	tu	pronoun	Duolingo
tu marches	tu marches		Duolingo
tu t'es	tu t'es		Duolingo
tu vas	tu vas		Duolingo
tu y	tu y		Duolingo
tuer	tuer	verb	Duolingo
tunisie	tunisie	proper noun	Duolingo
tunisien	tunisien	adjective	Duolingo
tunisiennes	tunisiennes	adjective	Duolingo
tunisiens	tunisiens	adjective	Duolingo
type	type	noun	Duolingo
typiquement	typiquement	adverb	Duolingo
un	un	determiner	Duolingo
un	un	numeral	Duolingo
un	un	pronoun	Duolingo
un autre	un autre		Duolingo
un de ces jours	un de ces jours		Duolingo
un petit peu de	un petit peu de		Duolingo
un peu	un peu		Duolingo
un peu de	un peu de		Duolingo
un tour	un tour		Duolingo
un verre	un verre		Duolingo
une	une	determiner	Duolingo
une autre	une autre		Duolingo
une fête	une fete		Duolingo
une fois	une fois		Duolingo
uniforme	uniforme	noun	Duolingo
uniquement	uniquement	adverb	Duolingo
univers	univers	noun	Duolingo
universel	universel	adjective	Duolingo
université	universite	noun	Duolingo
universités	universites	noun	Duolingo
urgences	urgences	noun	Duolingo
urgent	urgent	adjective	Duolingo
usb	usb	noun	Duolingo
usine	usine	noun	Duolingo
utile	utile	adjective	Duolingo
utiles	utiles	adjective	Duolingo
utilisation	utilisation	noun	Duolingo
utilise	utilise	verb	Duolingo
utilisent	utilisent	verb	Duolingo
utiliser	utiliser	verb	Duolingo
utilises	utilises	verb	Duolingo
utilisez	utilisez	verb	Duolingo
utilisons	utilisons	verb	Duolingo
va	va		Duolingo
va	va	verb	Duolingo
va-t'en	va-t'en		Duolingo
vacances	vacances	noun	Duolingo
vache	vache	noun	Duolingo
vachement	vachement	adverb	Duolingo
vaches	vaches	noun	Duolingo
vague	vague	noun	Duolingo
vagues	vagues	adjective	Duolingo
vain	vain	adverb	Duolingo
vais	vais	verb	Duolingo
valent	valent	verb	Duolingo
valeur	valeur	noun	Duolingo
valise	valise	noun	Duolingo
valises	valises	noun	Duolingo
vanille	vanille	noun	Duolingo
vas	vas		Duolingo
vas	vas	verb	Duolingo
vas-tu	vas-tu		Duolingo
vaut	vaut	verb	Duolingo
vegan	vegan		Duolingo
vélo	velo	noun	Duolingo
vélos	velos	noun	Duolingo
venait	venait	verb	Duolingo
venant	venant	verb	Duolingo
vend	vend	verb	Duolingo
vendent	vendent	verb	Duolingo
vendez	vendez	verb	Duolingo
vendons	vendons	verb	Duolingo
vendre	vendre	verb	Duolingo
vendredi	vendredi	noun	Duolingo
vendredis	vendredis	noun	Duolingo
vends	vends	verb	Duolingo
venez	venez	verb	Duolingo
venez-vous	venez-vous		Duolingo
veniez	veniez	verb	Duolingo
venir	venir		Duolingo
venir	venir	verb	Duolingo
venons	venons		Duolingo
venons	venons	verb	Duolingo
venons de	venons de		Duolingo
vent	vent		Duolingo
vent	vent	noun	Duolingo
vente	vente	noun	Duolingo
ventilateur	ventilateur	noun	Duolingo
ventre	ventre	noun	Duolingo
venu	venu	verb	Duolingo
venue	venue	verb	Duolingo
venues	venues	verb	Duolingo
venus	venus	verb	Duolingo
vérifié	verifie	verb	Duolingo
vérifier	verifier	verb	Duolingo
vérité	verite	noun	Duolingo
vernis à ongles	vernis a ongles	noun	Duolingo
verra	verra	verb	Duolingo
verrai	verrai	verb	Duolingo
verras	verras	verb	Duolingo
verre	verre	noun	Duolingo
verres	verres	noun	Duolingo
verrez	verrez	verb	Duolingo
vers	vers		Duolingo
vers	vers	conjunction	Duolingo
vers	vers	preposition	Duolingo
version	version	noun	Duolingo
version originale	version originale		Duolingo
versions	versions	noun	Duolingo
vert	vert	adjective	Duolingo
vert	vert	noun	Duolingo
verte	verte	adjective	Duolingo
vertes	vertes	adjective	Duolingo
verts	verts	adjective	Duolingo
veste	veste	noun	Duolingo
vêtement	vetement	noun	Duolingo
vêtements	vetements	noun	Duolingo
veuillez	veuillez	verb	Duolingo
veulent	veulent	verb	Duolingo
veut	veut	verb	Duolingo
veut dire	veut dire		Duolingo
veux	veux	verb	Duolingo
viande	viande	noun	Duolingo
viande hachée	viande hachee	noun	Duolingo
victoire	victoire	noun	Duolingo
vide	vide	adjective	Duolingo
vidéo	video	adjective	Duolingo
vidéo	video	noun	Duolingo
vidéos	videos	noun	Duolingo
vider	vider	verb	Duolingo
vie	vie		Duolingo
vie	vie	noun	Duolingo
vieil	vieil		Duolingo
vieil	vieil	adjective	Duolingo
vieille	vieille	adjective	Duolingo
vienne	vienne	proper noun	Duolingo
viennent	viennent		Duolingo
viennent	viennent	verb	Duolingo
viens	viens	verb	Duolingo
viens de	viens de		Duolingo
vient	vient		Duolingo
vient	vient	verb	Duolingo
vies	vies	noun	Duolingo
vieux	vieux		Duolingo
vieux	vieux	adjective	Duolingo
vieux	vieux	noun	Duolingo
village	village	noun	Duolingo
villages	villages	noun	Duolingo
ville	ville	noun	Duolingo
villes	villes	noun	Duolingo
vin	vin	noun	Duolingo
vingt	vingt	numeral	Duolingo
vingt et unième	vingt et unieme		Duolingo
vingt-et-un	vingt-et-un		Duolingo
vingt-et-une	vingt-et-une		Duolingo
vingt-trois	vingt-trois		Duolingo
vingtième	vingtieme	numeral	Duolingo
violence	violence	noun	Duolingo
violet	violet	adjective	Duolingo
violets	violets	adjective	Duolingo
violette	violette	adjective	Duolingo
violettes	violettes	adjective	Duolingo
violon	violon	noun	Duolingo
virus	virus	noun	Duolingo
vis	vis	verb	Duolingo
visage	visage	noun	Duolingo
visite	visite	noun	Duolingo
visité	visite	verb	Duolingo
visitent	visitent	verb	Duolingo
visiter	visiter		Duolingo
visiter	visiter	verb	Duolingo
visiterai	visiterai	verb	Duolingo
visiterez	visiterez	verb	Duolingo
visiterons	visiterons	verb	Duolingo
visiteront	visiteront	verb	Duolingo
visites	visites	verb	Duolingo
visitez	visitez	verb	Duolingo
visitons	visitons		Duolingo
visitons	visitons	verb	Duolingo
vite	vite	adverb	Duolingo
vitesse	vitesse	noun	Duolingo
vivant	vivant	adjective	Duolingo
vivante	vivante	adjective	Duolingo
vivants	vivants	adjective	Duolingo
vive	vive	interjection	Duolingo
vive	vive	verb	Duolingo
vivez	vivez	verb	Duolingo
vivre	vivre	verb	Duolingo
vocabulaire	vocabulaire		Duolingo
voici	voici	adverb	Duolingo
voie	voie	verb	Duolingo
voient	voient	verb	Duolingo
voies	voies	verb	Duolingo
voilà	voila	adverb	Duolingo
voilier	voilier	noun	Duolingo
voir	voir		Duolingo
voir	voir	verb	Duolingo
vois	vois	verb	Duolingo
voisin	voisin	noun	Duolingo
voisine	voisine	noun	Duolingo
voisins	voisins	noun	Duolingo
voit	voit	verb	Duolingo
voiture	voiture	noun	Duolingo
voitures	voitures	noun	Duolingo
voix	voix	noun	Duolingo
vol	vol	noun	Duolingo
volant	volant	noun	Duolingo
volé	vole	verb	Duolingo
voler	voler	verb	Duolingo
voleur	voleur	noun	Duolingo
voleurs	voleurs	noun	Duolingo
voleuse	voleuse	noun	Duolingo
volleyball	volleyball	noun	Duolingo
volume	volume	noun	Duolingo
volumes	volumes	noun	Duolingo
vont	vont	verb	Duolingo
vos	vos	determiner	Duolingo
vote	vote	noun	Duolingo
voter	voter	verb	Duolingo
votre	votre	determiner	Duolingo
vôtre	votre	pronoun	Duolingo
votre place	votre place		Duolingo
vôtres	votres	pronoun	Duolingo
voudraient	voudraient	verb	Duolingo
voudrais	voudrais	verb	Duolingo
voudrait	voudrait	verb	Duolingo
voudrez	voudrez	verb	Duolingo
voudriez	voudriez	verb	Duolingo
voudriez-vous	voudriez-vous		Duolingo
voudrions	voudrions	verb	Duolingo
voudront	voudront	verb	Duolingo
voulaient	voulaient	verb	Duolingo
voulais	voulais	verb	Duolingo
voulait	voulait	verb	Duolingo
voulant	voulant	verb	Duolingo
voulez	voulez	verb	Duolingo
voulez-vous	voulez-vous		Duolingo
voulions	voulions	verb	Duolingo
vouloir	vouloir	verb	Duolingo
voulons	voulons	verb	Duolingo
voulu	voulu	verb	Duolingo
vous	vous		Duolingo
vous	vous	pronoun	Duolingo
vous en	vous en		Duolingo
vous vous êtes	vous vous etes		Duolingo
voyage	voyage	noun	Duolingo
voyage	voyage	verb	Duolingo
voyagent	voyagent	verb	Duolingo
voyageons	voyageons		Duolingo
voyageons	voyageons	verb	Duolingo
voyager	voyager		Duolingo
voyager	voyager	verb	Duolingo
voyagerai	voyagerai	verb	Duolingo
voyagerez	voyagerez	verb	Duolingo
voyagerons	voyagerons	verb	Duolingo
voyages	voyages	noun	Duolingo
voyages	voyages	verb	Duolingo
voyagez	voyagez		Duolingo
voyagez	voyagez	verb	Duolingo
voyagez-vous	voyagez-vous		Duolingo
voyaient	voyaient	verb	Duolingo
voyais	voyais	verb	Duolingo
voyait	voyait	verb	Duolingo
voyez	voyez	verb	Duolingo
voyiez	voyiez	verb	Duolingo
voyions	voyions	verb	Duolingo
voyons	voyons	verb	Duolingo
vrai	vrai	adjective	Duolingo
vraie	vraie	adjective	Duolingo
vraies	vraies	adjective	Duolingo
vraiment	vraiment		Duolingo
vraiment	vraiment	adverb	Duolingo
vu	vu	conjunction	Duolingo
vu	vu	verb	Duolingo
vue	vue	noun	Duolingo
vues	vues	noun	Duolingo
wallonie	wallonie	proper noun	Duolingo
web	web	noun	Duolingo
week-end	week-end		Duolingo
week-ends	week-ends		Duolingo
wi-fi	wi-fi		Duolingo
y	y		Duolingo
y	y	adverb	Duolingo
y	y	noun	Duolingo
y	y	pronoun	Duolingo
y a-t-il	y a-t-il		Duolingo
y avait eu	y avait eu		Duolingo
y en	y en		Duolingo
y sommes	y sommes		Duolingo
y suis	y suis		Duolingo
yaourts	yaourts	noun	Duolingo
yeux	yeux	adverb	Duolingo
yeux	yeux	noun	Duolingo
yoga	yoga	noun	Duolingo
zéro	zero	noun	Duolingo
zéro	zero	numeral	Duolingo
zone	zone	noun	Duolingo
zones	zones	noun	Duolingo
zoo	zoo	noun	Duolingo
zut	zut	interjection	Duolingo
