learnable	normalized	partOfSpeech	source
sitting	sitting	verb	Duolingo
situation	situation	noun	Duolingo
situations	situations	noun	Duolingo
six	six	numeral	Duolingo
sixteen	sixteen	numeral	Duolingo
sixteenth	sixteenth	numeral	Duolingo
sixth	sixth	determiner	Duolingo
sixth	sixth	numeral	Duolingo
sixties	sixties	numeral	Duolingo
sixty	sixty	numeral	Duolingo
size	size	noun	Duolingo
sizes	sizes	noun	Duolingo
skate	skate	noun	Duolingo
skateboard	skateboard	noun	Duolingo
skateboarding	skateboarding	verb	Duolingo
skates	skates	noun	Duolingo
skating	skating	verb	Duolingo
skiing	skiing	verb	Duolingo
skin	skin	noun	Duolingo
skirt	skirt	noun	Duolingo
skirts	skirts	noun	Duolingo
sky	sky	noun	Duolingo
sleep	sleep	noun	Duolingo
sleep	sleep	verb	Duolingo
sleeping	sleeping		Duolingo
sleeping	sleeping	verb	Duolingo
sleeps	sleeps	verb	Duolingo
sleepy	sleepy	adjective	Duolingo
slept	slept	verb	Duolingo
slice	slice	noun	Duolingo
slices	slices	noun	Duolingo
slippery	slippery	adjective	Duolingo
slippery	slippery	adverb	Duolingo
slow	slow	adjective	Duolingo
slow down	slow down		Duolingo
slowed down	slowed down	verb	Duolingo
slowly	slowly	adverb	Duolingo
small	small		Duolingo
small	small	adjective	Duolingo
smaller	smaller	adjective	Duolingo
smallest	smallest	adjective	Duolingo
smart	smart	adjective	Duolingo
smarter	smarter	adjective	Duolingo
smartest	smartest	adjective	Duolingo
smell	smell	verb	Duolingo
smelled	smelled	verb	Duolingo
smells	smells	verb	Duolingo
smile	smile	noun	Duolingo
smoke	smoke	noun	Duolingo
smoked	smoked	verb	Duolingo
smokes	smokes	verb	Duolingo
smoking	smoking	verb	Duolingo
snake	snake	noun	Duolingo
snakes	snakes	noun	Duolingo
snow	snow	noun	Duolingo
snowboarding	snowboarding	noun	Duolingo
snowboarding	snowboarding	verb	Duolingo
snowed	snowed	verb	Duolingo
snowing	snowing		Duolingo
snowing	snowing	verb	Duolingo
snowman	snowman	noun	Duolingo
so	so		Duolingo
so	so	adverb	Duolingo
so	so	conjunction	Duolingo
so	so	interjection	Duolingo
so far	so far	adverb	Duolingo
so many	so many		Duolingo
so much	so much		Duolingo
so much	so much	adverb	Duolingo
so that	so that		Duolingo
soap	soap	noun	Duolingo
soccer	soccer	noun	Duolingo
soccer game	soccer game		Duolingo
social	social	adjective	Duolingo
social media	social media		Duolingo
society	society	noun	Duolingo
socks	socks	noun	Duolingo
soda	soda	noun	Duolingo
sodas	sodas	noun	Duolingo
sofa	sofa	noun	Duolingo
soft	soft	adjective	Duolingo
software	software	noun	Duolingo
soil	soil	noun	Duolingo
sold	sold	verb	Duolingo
soldier	soldier	noun	Duolingo
soldiers	soldiers	noun	Duolingo
solid	solid	adjective	Duolingo
solved	solved	verb	Duolingo
some	some		Duolingo
some	some	adjective	Duolingo
some	some	determiner	Duolingo
some	some	pronoun	Duolingo
some of	some of		Duolingo
somebody	somebody	noun	Duolingo
somebody	somebody	pronoun	Duolingo
somehow	somehow	adverb	Duolingo
someone	someone	pronoun	Duolingo
someplace	someplace	pronoun	Duolingo
something	something		Duolingo
something	something	noun	Duolingo
something	something	pronoun	Duolingo
something else	something else		Duolingo
sometime	sometime	adverb	Duolingo
sometime soon	sometime soon	adverb	Duolingo
sometimes	sometimes	adverb	Duolingo
somewhere	somewhere	adverb	Duolingo
somewhere else	somewhere else		Duolingo
son	son	noun	Duolingo
song	song	noun	Duolingo
songs	songs	noun	Duolingo
sons	sons	noun	Duolingo
soon	soon	adverb	Duolingo
sooner	sooner		Duolingo
sorry	sorry		Duolingo
sorry	sorry	adjective	Duolingo
sorry	sorry	interjection	Duolingo
sorry for	sorry for	adjective	Duolingo
sorry that	sorry that	adjective	Duolingo
sorry to hear	sorry to hear		Duolingo
sorts	sorts	noun	Duolingo
soul	soul	noun	Duolingo
sound	sound	noun	Duolingo
sounded	sounded	verb	Duolingo
sounds good	sounds good		Duolingo
sounds like	sounds like		Duolingo
soup	soup	noun	Duolingo
sour	sour	adjective	Duolingo
south	south	adverb	Duolingo
south	south	noun	Duolingo
south korea	south korea		Duolingo
southeast	southeast	noun	Duolingo
southern	southern	adjective	Duolingo
southwest	southwest	noun	Duolingo
soy milk	soy milk		Duolingo
space	space	noun	Duolingo
spain	spain		Duolingo
spanish	spanish		Duolingo
spanish	spanish	adjective	Duolingo
spanish	spanish	noun	Duolingo
Spanish	spanish	proper noun	Duolingo
spare	spare	adjective	Duolingo
spare time	spare time		Duolingo
sparkling water	sparkling water	noun	Duolingo
speak	speak	verb	Duolingo
speak more slowly	speak more slowly		Duolingo
speak to	speak to		Duolingo
speaking	speaking	verb	Duolingo
speaking of	speaking of		Duolingo
speaks	speaks	verb	Duolingo
special	special	adjective	Duolingo
specially	specially	adverb	Duolingo
species	species	noun	Duolingo
spectacular	spectacular	adjective	Duolingo
speech	speech	noun	Duolingo
speed	speed	noun	Duolingo
speeding up	speeding up	verb	Duolingo
spelling	spelling	noun	Duolingo
spelling	spelling	verb	Duolingo
spend	spend	verb	Duolingo
spend time	spend time		Duolingo
spending	spending	verb	Duolingo
spending time	spending time		Duolingo
spent	spent	verb	Duolingo
spicy	spicy	adjective	Duolingo
spider	spider	noun	Duolingo
spiders	spiders	noun	Duolingo
spinach	spinach	noun	Duolingo
split	split	verb	Duolingo
spoke	spoke	verb	Duolingo
spoken	spoken	verb	Duolingo
sponge	sponge	noun	Duolingo
spoon	spoon	noun	Duolingo
spoons	spoons	noun	Duolingo
sport	sport	noun	Duolingo
sports	sports	noun	Duolingo
spring	spring	noun	Duolingo
springtime	springtime	noun	Duolingo
square	square	adjective	Duolingo
square	square	noun	Duolingo
squash	squash	noun	Duolingo
squirrel	squirrel	noun	Duolingo
squirrels	squirrels	noun	Duolingo
st. petersburg	st. petersburg	proper noun	Duolingo
staff	staff	noun	Duolingo
stage	stage	noun	Duolingo
stain	stain	noun	Duolingo
stamp	stamp	noun	Duolingo
stamps	stamps	noun	Duolingo
star	star	noun	Duolingo
stars	stars	noun	Duolingo
stars in	stars in	verb	Duolingo
start	start	noun	Duolingo
start	start	verb	Duolingo
started	started	verb	Duolingo
starting	starting	verb	Duolingo
starts	starts	noun	Duolingo
starts	starts	verb	Duolingo
starving	starving	adjective	Duolingo
station	station	noun	Duolingo
statue of liberty	statue of liberty		Duolingo
statue of liberty	statue of liberty	proper noun	Duolingo
stay	stay	noun	Duolingo
stay	stay	verb	Duolingo
stayed	stayed	verb	Duolingo
staying	staying	verb	Duolingo
stays	stays	verb	Duolingo
steak	steak	noun	Duolingo
step	step	noun	Duolingo
still	still	adjective	Duolingo
still	still	adverb	Duolingo
stinky	stinky	adjective	Duolingo
stole	stole	verb	Duolingo
stolen	stolen	verb	Duolingo
stomach	stomach	noun	Duolingo
stomachache	stomachache	noun	Duolingo
stomachaches	stomachaches	noun	Duolingo
stomachs	stomachs	noun	Duolingo
stone	stone	noun	Duolingo
stone	stone	proper noun	Duolingo
stones	stones	noun	Duolingo
stood	stood	verb	Duolingo
stop	stop	noun	Duolingo
stop	stop	verb	Duolingo
stopped	stopped	verb	Duolingo
stopping	stopping	verb	Duolingo
stops	stops	verb	Duolingo
store	store		Duolingo
store	store	noun	Duolingo
store credit	store credit		Duolingo
stories	stories	noun	Duolingo
story	story	noun	Duolingo
stove	stove	noun	Duolingo
straight	straight	adjective	Duolingo
straight	straight	adverb	Duolingo
straight ahead	straight ahead		Duolingo
strange	strange	adjective	Duolingo
strawberries	strawberries	noun	Duolingo
strawberry	strawberry	noun	Duolingo
street	street	noun	Duolingo
streets	streets	noun	Duolingo
strength	strength	noun	Duolingo
stress	stress	noun	Duolingo
stressed	stressed	adjective	Duolingo
stressful	stressful	adjective	Duolingo
strict	strict	adjective	Duolingo
string	string	noun	Duolingo
strong	strong	adjective	Duolingo
stronger	stronger	adjective	Duolingo
strongest	strongest	adjective	Duolingo
student	student	noun	Duolingo
students	students	noun	Duolingo
studied	studied	verb	Duolingo
studies	studies	noun	Duolingo
studies	studies	verb	Duolingo
study	study		Duolingo
study	study	noun	Duolingo
study	study	verb	Duolingo
studying	studying	verb	Duolingo
stuff	stuff	noun	Duolingo
stupid	stupid	adjective	Duolingo
style	style	noun	Duolingo
stylish	stylish	adjective	Duolingo
subject	subject	noun	Duolingo
subjects	subjects	noun	Duolingo
subway	subway	noun	Duolingo
successful	successful	adjective	Duolingo
such	such	determiner	Duolingo
such as	such as		Duolingo
suddenly	suddenly	adverb	Duolingo
suffer	suffer	verb	Duolingo
sugar	sugar		Duolingo
sugar	sugar	noun	Duolingo
suit	suit	noun	Duolingo
suitcase	suitcase	noun	Duolingo
suits	suits	noun	Duolingo
sum	sum	noun	Duolingo
summer	summer	noun	Duolingo
summers	summers	noun	Duolingo
summertime	summertime	noun	Duolingo
sun	sun	noun	Duolingo
sunburn	sunburn	noun	Duolingo
sunday	sunday	noun	Duolingo
sundays	sundays	noun	Duolingo
sung	sung	verb	Duolingo
sunglasses	sunglasses	noun	Duolingo
sunny	sunny	adjective	Duolingo
sunscreen	sunscreen	noun	Duolingo
sunshine	sunshine	noun	Duolingo
super bowl	super bowl	noun	Duolingo
Super Bowl	super bowl	proper noun	Duolingo
supermarket	supermarket	noun	Duolingo
support	support	noun	Duolingo
support	support	verb	Duolingo
support for	support for	noun	Duolingo
supported	supported	verb	Duolingo
supports	supports	verb	Duolingo
suppose	suppose	verb	Duolingo
supposed to	supposed to		Duolingo
supposed to	supposed to	verb	Duolingo
sure	sure	adjective	Duolingo
sure	sure	adverb	Duolingo
sure	sure	interjection	Duolingo
sure about	sure about	adjective	Duolingo
surf	surf	verb	Duolingo
surfed	surfed	verb	Duolingo
surfing	surfing		Duolingo
surfing	surfing	verb	Duolingo
surprise	surprise	adjective	Duolingo
surprise	surprise	noun	Duolingo
surprised	surprised	adjective	Duolingo
surprised	surprised	verb	Duolingo
surprising	surprising	adjective	Duolingo
suspect	suspect	noun	Duolingo
swaddle	swaddle	verb	Duolingo
swam	swam	verb	Duolingo
sweater	sweater	noun	Duolingo
sweeping	sweeping	verb	Duolingo
sweet	sweet	adjective	Duolingo
sweetheart	sweetheart	noun	Duolingo
sweets	sweets	noun	Duolingo
swept	swept	verb	Duolingo
swim	swim	noun	Duolingo
swim	swim	verb	Duolingo
swimming	swimming	verb	Duolingo
swimming pool	swimming pool		Duolingo
swims	swims	verb	Duolingo
swimsuits	swimsuits	noun	Duolingo
switzerland	switzerland	noun	Duolingo
swum	swum	verb	Duolingo
sydney	sydney	proper noun	Duolingo
symbol	symbol	noun	Duolingo
symbols	symbols	noun	Duolingo
t-shirt	t-shirt	noun	Duolingo
t-shirts	t-shirts	noun	Duolingo
table	table		Duolingo
table	table	noun	Duolingo
tables	tables	noun	Duolingo
tablet	tablet	noun	Duolingo
tablets	tablets	noun	Duolingo
take	take	verb	Duolingo
take a look	take a look	verb	Duolingo
take a shower	take a shower		Duolingo
take a trip	take a trip		Duolingo
take a vacation	take a vacation		Duolingo
take care	take care		Duolingo
take off	take off		Duolingo
take your hat off	take your hat off		Duolingo
taken	taken	verb	Duolingo
taken off	taken off	verb	Duolingo
taken out	taken out	verb	Duolingo
takeout	takeout	noun	Duolingo
takes	takes	verb	Duolingo
takes a trip	takes a trip		Duolingo
taking	taking	verb	Duolingo
taking a picture	taking a picture		Duolingo
taking a shower	taking a shower		Duolingo
taking off	taking off		Duolingo
talented	talented	adjective	Duolingo
talk	talk	verb	Duolingo
talked	talked	verb	Duolingo
talking	talking		Duolingo
talking	talking	verb	Duolingo
talks	talks	verb	Duolingo
tall	tall		Duolingo
tall	tall	adjective	Duolingo
taller	taller	adjective	Duolingo
tallest	tallest	adjective	Duolingo
tape	tape	noun	Duolingo
taste	taste	verb	Duolingo
tasted	tasted	verb	Duolingo
tasting	tasting	verb	Duolingo
tasty	tasty	adjective	Duolingo
taught	taught	verb	Duolingo
tax	tax	noun	Duolingo
taxi	taxi		Duolingo
taxi	taxi	noun	Duolingo
tea	tea	noun	Duolingo
teach	teach		Duolingo
teach	teach	verb	Duolingo
teacher	teacher	noun	Duolingo
teachers	teachers	noun	Duolingo
teaches	teaches	verb	Duolingo
teaching	teaching	verb	Duolingo
team	team	noun	Duolingo
teams	teams	noun	Duolingo
tech	tech	adjective	Duolingo
technique	technique	noun	Duolingo
techniques	techniques	noun	Duolingo
technology	technology	noun	Duolingo
teenage	teenage	adjective	Duolingo
teeth	teeth	noun	Duolingo
teething	teething	verb	Duolingo
telephone	telephone	noun	Duolingo
television	television	noun	Duolingo
televisions	televisions	noun	Duolingo
tell	tell	verb	Duolingo
tells	tells	verb	Duolingo
temperature	temperature	noun	Duolingo
temporary	temporary	adjective	Duolingo
ten	ten	numeral	Duolingo
tennis	tennis	noun	Duolingo
tenth	tenth	determiner	Duolingo
tenth	tenth	numeral	Duolingo
terrible	terrible	adjective	Duolingo
terrified	terrified	adjective	Duolingo
test	test	noun	Duolingo
tests	tests	noun	Duolingo
texas	texas	proper noun	Duolingo
text	text	noun	Duolingo
text message	text message		Duolingo
text messages	text messages		Duolingo
th	th		Duolingo
than	than	conjunction	Duolingo
than	than	preposition	Duolingo
thank	thank	verb	Duolingo
thank goodness	thank goodness		Duolingo
thank you	thank you		Duolingo
thank you	thank you	interjection	Duolingo
thank you	thank you	noun	Duolingo
thank you for	thank you for		Duolingo
thank you very much	thank you very much		Duolingo
thanked	thanked	verb	Duolingo
thanks	thanks	interjection	Duolingo
thanks for	thanks for		Duolingo
thanks for coming	thanks for coming		Duolingo
thanks for not	thanks for not		Duolingo
thanksgiving	thanksgiving	noun	Duolingo
thanksgiving	thanksgiving	proper noun	Duolingo
that	that		Duolingo
that	that	adjective	Duolingo
that	that	adverb	Duolingo
that	that	conjunction	Duolingo
that	that	determiner	Duolingo
that	that	pronoun	Duolingo
that is annoying	that is annoying		Duolingo
that one	that one		Duolingo
that reminds me	that reminds me		Duolingo
that sort of thing	that sort of thing		Duolingo
that sounds like	that sounds like		Duolingo
that'll	that'll		Duolingo
that'll be	that'll be		Duolingo
that's	that's		Duolingo
that's all	that's all		Duolingo
that's all right	that's all right		Duolingo
that's fine	that's fine		Duolingo
that's right	that's right		Duolingo
that's surprising	that's surprising		Duolingo
the	the		Duolingo
the	the	determiner	Duolingo
the best	the best		Duolingo
the check	the check		Duolingo
the day after tomorrow	the day after tomorrow		Duolingo
the day before	the day before		Duolingo
the day before yesterday	the day before yesterday		Duolingo
the environment	the environment		Duolingo
the front of	the front of	noun	Duolingo
the future	the future		Duolingo
the great wall	the great wall		Duolingo
the internet	the internet		Duolingo
the internet	the internet	noun	Duolingo
the laundry	the laundry		Duolingo
the most	the most		Duolingo
the most	the most	adverb	Duolingo
the one	the one		Duolingo
the radio	the radio		Duolingo
the rest	the rest		Duolingo
the united kingdom	the united kingdom		Duolingo
the united kingdom	the united kingdom	proper noun	Duolingo
the united states	the united states	proper noun	Duolingo
the us	the us		Duolingo
theater	theater	noun	Duolingo
theaters	theaters	noun	Duolingo
their	their	determiner	Duolingo
their	their	pronoun	Duolingo
theirs	theirs		Duolingo
theirs	theirs	pronoun	Duolingo
them	them		Duolingo
them	them	pronoun	Duolingo
themselves	themselves	pronoun	Duolingo
then	then	adverb	Duolingo
there	there	adverb	Duolingo
there	there	pronoun	Duolingo
there	there	verb	Duolingo
there are no	there are no		Duolingo
there aren't	there aren't		Duolingo
there can't be	there can't be	verb	Duolingo
there has been	there has been	verb	Duolingo
there hasn't been	there hasn't been	verb	Duolingo
there have been	there have been	verb	Duolingo
there haven't been	there haven't been	verb	Duolingo
there is	there is		Duolingo
there is no	there is no		Duolingo
there isn't	there isn't		Duolingo
there may not be	there may not be	verb	Duolingo
there might be	there might be	verb	Duolingo
there might not be	there might not be	verb	Duolingo
there should not be	there should not be	verb	Duolingo
there shouldn't be	there shouldn't be	verb	Duolingo
there was	there was		Duolingo
there was no	there was no		Duolingo
there wasn't	there wasn't		Duolingo
there were	there were		Duolingo
there weren't	there weren't		Duolingo
there will be	there will be		Duolingo
there's	there's		Duolingo
there's	there's	verb	Duolingo
there's been	there's been		Duolingo
these	these		Duolingo
these	these	determiner	Duolingo
these	these	pronoun	Duolingo
these days	these days		Duolingo
they	they		Duolingo
they	they	pronoun	Duolingo
they all	they all	pronoun	Duolingo
they'd	they'd	verb	Duolingo
they'll	they'll		Duolingo
they're	they're		Duolingo
they're	they're	verb	Duolingo
they've	they've		Duolingo
they've	they've	verb	Duolingo
thief	thief	noun	Duolingo
thieves	thieves	noun	Duolingo
thin	thin	adjective	Duolingo
thing	thing	noun	Duolingo
thing that	thing that		Duolingo
things	things	noun	Duolingo
think	think	verb	Duolingo
think about	think about		Duolingo
think so	think so		Duolingo
think that	think that		Duolingo
thinking	thinking	verb	Duolingo
thinks	thinks	verb	Duolingo
thinks that	thinks that		Duolingo
thinner	thinner	adjective	Duolingo
third	third	determiner	Duolingo
third	third	noun	Duolingo
third	third	numeral	Duolingo
thirsty	thirsty	adjective	Duolingo
thirteen	thirteen	numeral	Duolingo
thirteenth	thirteenth	numeral	Duolingo
thirty	thirty	numeral	Duolingo
thirty-first	thirty-first	numeral	Duolingo
thirty-five	thirty-five	numeral	Duolingo
thirty-two	thirty-two	numeral	Duolingo
this	this		Duolingo
this	this	determiner	Duolingo
this	this	pronoun	Duolingo
this afternoon	this afternoon		Duolingo
this is	this is		Duolingo
this is confusing	this is confusing		Duolingo
this morning	this morning		Duolingo
thomas	thomas	proper noun	Duolingo
those	those		Duolingo
those	those	determiner	Duolingo
those	those	pronoun	Duolingo
though	though	adverb	Duolingo
though	though	conjunction	Duolingo
thought	thought	verb	Duolingo
thousand	thousand	noun	Duolingo
thousand	thousand	numeral	Duolingo
thousands	thousands	noun	Duolingo
three	three		Duolingo
three	three	numeral	Duolingo
threw	threw	verb	Duolingo
thrillers	thrillers	noun	Duolingo
throat	throat	noun	Duolingo
through	through	preposition	Duolingo
throw	throw	verb	Duolingo
thrown	thrown	verb	Duolingo
thunder	thunder	noun	Duolingo
thursday	thursday	noun	Duolingo
thursdays	thursdays	noun	Duolingo
ticket	ticket		Duolingo
ticket	ticket	noun	Duolingo
tickets	tickets	noun	Duolingo
tidied up	tidied up	verb	Duolingo
tidy up	tidy up	verb	Duolingo
tights	tights	noun	Duolingo
till	till	conjunction	Duolingo
till	till	preposition	Duolingo
time	time	noun	Duolingo
times	times	noun	Duolingo
times	times	preposition	Duolingo
tiny	tiny	adjective	Duolingo
tired	tired	adjective	Duolingo
tiring	tiring	adjective	Duolingo
title	title	noun	Duolingo
to	to		Duolingo
to	to	adverb	Duolingo
to	to	preposition	Duolingo
to	to	verb	Duolingo
to be	to be		Duolingo
to be	to be	verb	Duolingo
to be honest	to be honest		Duolingo
to buy	to buy	verb	Duolingo
to cook	to cook	verb	Duolingo
to get	to get	verb	Duolingo
to go	to go		Duolingo
to go	to go	verb	Duolingo
to go to	to go to		Duolingo
to play	to play	verb	Duolingo
to read	to read	verb	Duolingo
to sing	to sing	verb	Duolingo
to swim	to swim	verb	Duolingo
to take	to take	verb	Duolingo
to take a shower	to take a shower	verb	Duolingo
toast	toast	noun	Duolingo
today	today	adverb	Duolingo
today	today	noun	Duolingo
tofu	tofu	noun	Duolingo
together	together	adverb	Duolingo
toilet	toilet	noun	Duolingo
told	told	verb	Duolingo
tom	tom	proper noun	Duolingo
tomato	tomato	noun	Duolingo
tomato juice	tomato juice		Duolingo
tomatoes	tomatoes	noun	Duolingo
tomorrow	tomorrow	adverb	Duolingo
tomorrow	tomorrow	noun	Duolingo
tongue	tongue	noun	Duolingo
tongues	tongues	noun	Duolingo
tonight	tonight	adverb	Duolingo
tonight	tonight	noun	Duolingo
too	too	adverb	Duolingo
too bad	too bad		Duolingo
too bad	too bad	adjective	Duolingo
too many	too many		Duolingo
too much	too much		Duolingo
took	took	verb	Duolingo
took off	took off	verb	Duolingo
tooth	tooth	noun	Duolingo
toothache	toothache	noun	Duolingo
toothbrush	toothbrush	noun	Duolingo
toothbrushes	toothbrushes	noun	Duolingo
toothpaste	toothpaste	noun	Duolingo
top	top	noun	Duolingo
tore	tore	verb	Duolingo
torn	torn	adjective	Duolingo
total	total	adjective	Duolingo
total	total	noun	Duolingo
totally	totally	adverb	Duolingo
touch	touch	verb	Duolingo
touched	touched	verb	Duolingo
touching	touching	verb	Duolingo
tourism	tourism	noun	Duolingo
tourist	tourist	noun	Duolingo
tourist information	tourist information	noun	Duolingo
tourists	tourists	noun	Duolingo
toward	toward	preposition	Duolingo
towards	towards	preposition	Duolingo
tower	tower	noun	Duolingo
towers	towers	noun	Duolingo
town	town	noun	Duolingo
towns	towns	noun	Duolingo
toy	toy	adjective	Duolingo
trade	trade	noun	Duolingo
tradition	tradition	noun	Duolingo
traditional	traditional	adjective	Duolingo
traffic	traffic	noun	Duolingo
train	train		Duolingo
train	train	noun	Duolingo
training	training	verb	Duolingo
trains	trains	noun	Duolingo
tram	tram	noun	Duolingo
transportation	transportation	noun	Duolingo
trash	trash	noun	Duolingo
trash can	trash can		Duolingo
travel	travel	verb	Duolingo
traveled	traveled	verb	Duolingo
traveling	traveling	verb	Duolingo
travels	travels	verb	Duolingo
treatment	treatment	noun	Duolingo
tree	tree	noun	Duolingo
trees	trees	noun	Duolingo
trend	trend	noun	Duolingo
tried	tried	verb	Duolingo
tries	tries	verb	Duolingo
trip	trip	noun	Duolingo
trouble	trouble	noun	Duolingo
true	true	adjective	Duolingo
trunk	trunk	noun	Duolingo
trust	trust	verb	Duolingo
trusted	trusted	verb	Duolingo
trusts	trusts	verb	Duolingo
truth	truth	noun	Duolingo
try	try	verb	Duolingo
try on	try on		Duolingo
try the jeans on	try the jeans on		Duolingo
try them on	try them on		Duolingo
trying	trying	verb	Duolingo
tuesday	tuesday	noun	Duolingo
tuesdays	tuesdays	noun	Duolingo
tuna	tuna	noun	Duolingo
turkey	turkey	noun	Duolingo
turkey	turkey	proper noun	Duolingo
turn	turn	verb	Duolingo
turn off	turn off		Duolingo
turn on	turn on		Duolingo
turn on the computer	turn on the computer		Duolingo
turn the lights on	turn the lights on		Duolingo
turned	turned	verb	Duolingo
turns	turns	verb	Duolingo
turtle	turtle	noun	Duolingo
turtles	turtles	noun	Duolingo
tv	tv	noun	Duolingo
twelfth	twelfth	determiner	Duolingo
twelfth	twelfth	numeral	Duolingo
twelve	twelve	numeral	Duolingo
twelve hundred	twelve hundred	numeral	Duolingo
twentieth	twentieth		Duolingo
twentieth	twentieth	determiner	Duolingo
twenty	twenty	numeral	Duolingo
twenty eighteen	twenty eighteen	numeral	Duolingo
twenty nineteen	twenty nineteen	numeral	Duolingo
twenty seventeen	twenty seventeen	numeral	Duolingo
twenty ten	twenty ten	numeral	Duolingo
twenty twenty	twenty twenty	numeral	Duolingo
twenty-fifth	twenty-fifth		Duolingo
twenty-fifth	twenty-fifth	numeral	Duolingo
twenty-first	twenty-first		Duolingo
twenty-five	twenty-five		Duolingo
twenty-five	twenty-five	numeral	Duolingo
twenty-five hundred	twenty-five hundred	numeral	Duolingo
twenty-one	twenty-one	numeral	Duolingo
twenty-third	twenty-third	numeral	Duolingo
twenty-three	twenty-three	numeral	Duolingo
twenty-two	twenty-two	numeral	Duolingo
twice	twice	adverb	Duolingo
twice	twice	numeral	Duolingo
two	two		Duolingo
two	two	numeral	Duolingo
two thousand four	two thousand four	numeral	Duolingo
two thousand six	two thousand six	numeral	Duolingo
two thousand two	two thousand two	numeral	Duolingo
tying	tying	verb	Duolingo
type	type	noun	Duolingo
typical	typical	adjective	Duolingo
typically	typically	adverb	Duolingo
ugliest	ugliest	adjective	Duolingo
ugly	ugly	adjective	Duolingo
uk	uk	proper noun	Duolingo
umbrella	umbrella	noun	Duolingo
umbrellas	umbrellas	noun	Duolingo
unbelievable	unbelievable	adjective	Duolingo
uncle	uncle	noun	Duolingo
uncles	uncles	noun	Duolingo
uncomfortable	uncomfortable	adjective	Duolingo
under	under	adverb	Duolingo
under	under	preposition	Duolingo
underneath	underneath	preposition	Duolingo
understand	understand	verb	Duolingo
understood	understood	verb	Duolingo
underwear	underwear	noun	Duolingo
undressed	undressed	verb	Duolingo
unemployed	unemployed	adjective	Duolingo
unemployment	unemployment	noun	Duolingo
unexpected	unexpected	adjective	Duolingo
unfair	unfair	adjective	Duolingo
unforgettable	unforgettable	adjective	Duolingo
unfortunately	unfortunately	adverb	Duolingo
unfortunately	unfortunately	interjection	Duolingo
unhappy	unhappy	adjective	Duolingo
uninteresting	uninteresting	adjective	Duolingo
unit	unit	noun	Duolingo
united kingdom	united kingdom		Duolingo
united kingdom	united kingdom	proper noun	Duolingo
united states	united states		Duolingo
united states	united states	proper noun	Duolingo
universe	universe	noun	Duolingo
universities	universities	noun	Duolingo
university	university		Duolingo
university	university	noun	Duolingo
unkind	unkind	adjective	Duolingo
unknown	unknown	adjective	Duolingo
unless	unless	conjunction	Duolingo
unlikely	unlikely	adjective	Duolingo
unnecessary	unnecessary	adjective	Duolingo
unpleasant	unpleasant	adjective	Duolingo
until	until	conjunction	Duolingo
until	until	preposition	Duolingo
unusual	unusual	adjective	Duolingo
up	up	adjective	Duolingo
up	up	adverb	Duolingo
up	up	preposition	Duolingo
up-to-date	up-to-date	adjective	Duolingo
upset	upset	adjective	Duolingo
upstairs	upstairs	adjective	Duolingo
upstairs	upstairs	adverb	Duolingo
urgent	urgent	adjective	Duolingo
us	us		Duolingo
us	us	pronoun	Duolingo
us	us	proper noun	Duolingo
use	use	noun	Duolingo
use	use	verb	Duolingo
use to	use to	verb	Duolingo
used	used	adjective	Duolingo
used	used	verb	Duolingo
used to	used to		Duolingo
used to	used to	adjective	Duolingo
used to	used to	verb	Duolingo
useful	useful	adjective	Duolingo
uses	uses	verb	Duolingo
using	using	verb	Duolingo
usually	usually	adverb	Duolingo
utilities	utilities	noun	Duolingo
vacation	vacation	noun	Duolingo
valley	valley	noun	Duolingo
valuable	valuable	adjective	Duolingo
vancouver	vancouver	proper noun	Duolingo
various	various	adjective	Duolingo
vegan	vegan	adjective	Duolingo
vegetables	vegetables	noun	Duolingo
vegetarian	vegetarian	adjective	Duolingo
vegetarian	vegetarian	noun	Duolingo
vehicle	vehicle	noun	Duolingo
vehicles	vehicles	noun	Duolingo
very	very	adverb	Duolingo
very long	very long	adverb	Duolingo
victim	victim	noun	Duolingo
victims	victims	noun	Duolingo
video	video	noun	Duolingo
video games	video games		Duolingo
video games	video games	noun	Duolingo
videos	videos	noun	Duolingo
view	view	noun	Duolingo
village	village	noun	Duolingo
villages	villages	noun	Duolingo
vintage	vintage	adjective	Duolingo
violet	violet	adjective	Duolingo
violin	violin	noun	Duolingo
virus	virus	noun	Duolingo
viruses	viruses	noun	Duolingo
visa	visa	noun	Duolingo
visit	visit	noun	Duolingo
visit	visit	verb	Duolingo
visited	visited	verb	Duolingo
visiting	visiting		Duolingo
visiting	visiting	verb	Duolingo
visits	visits	noun	Duolingo
visits	visits	verb	Duolingo
vocabulary	vocabulary	noun	Duolingo
voice	voice	noun	Duolingo
voices	voices	noun	Duolingo
volcano	volcano	noun	Duolingo
volcanoes	volcanoes	noun	Duolingo
volleyball	volleyball	noun	Duolingo
volume	volume	noun	Duolingo
voted	voted	verb	Duolingo
wait	wait	verb	Duolingo
wait for me	wait for me		Duolingo
waited	waited	verb	Duolingo
waiter	waiter	noun	Duolingo
waiting	waiting	verb	Duolingo
waitress	waitress	noun	Duolingo
waitresses	waitresses	noun	Duolingo
wake	wake	verb	Duolingo
wake up	wake up		Duolingo
wake up	wake up	verb	Duolingo
wakes up	wakes up		Duolingo
walk	walk	noun	Duolingo
walk	walk	verb	Duolingo
walked	walked	verb	Duolingo
walking	walking		Duolingo
walking	walking	verb	Duolingo
